fact_title,fake_title,fact_url,fake_url,fact_tweet,fake_tweet,Related,Truth Score,Unnamed: 8,Unnamed: 9,New_fact_url,New_fake_url,connected_components,id_connected_components
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@mcoleman4 https://t.co/SY96aQXKrU""","""Line of the story..\""he's not even black\""! Funny if it wasn't so sad. https://t.co/jKKdqhnEBX""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@RVictorWilliams Because it didn\u2019t happen\n\nhttps://t.co/SY96aQXKrU""","""A bit Ridiculous \ud83d\ude15 https://t.co/SDM1oApcJZ""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@Stevencwest https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/j0IEtPIDVR""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@blindingmonkey They do, but this story isn\u2019t true\n\nhttps://t.co/SY96aQXKrU""","""Still think police behavior don't need to be checked? https://t.co/6EAIrqXYNu""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@GlantonSmith https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/NJSND5Ch0W I bet he washes up n\u2026 https://t.co/wYk09b4koD""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@VFL2013 https://t.co/CkqpoKy9UN""","""https://t.co/U1hlBAMFy7 JUST LOOK AT WHAT THE MEDIA HAS DONE!!!! UNBELIEVABLE""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@FitnessByKash It is not real\n\nhttps://t.co/SY96aQXKrU""","""Is this for real?  Someone please tel me https://t.co/1wkMW6tzFZ""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@harleywhitejr https://t.co/SY96aQXKrU""","""Becky tried to tell us coal was bad! This is next level tho. https://t.co/y4JUPeErFF""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@sexxyglitter09 https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/04EfajTyCZ""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@mickeyrbailey https://t.co/SY96aQXKrU""","""I guess they now know what it\u2019s like to be black! https://t.co/pGXDZ3YMYa""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@Al_Archibald https://t.co/SY96aQXKrU""","""Let this one sit here.... https://t.co/jeFjy3wduW""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@my2boyz59 https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/NGH38vxhtk""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@aintea2 https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/x6l4jL0BCN""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@DJKapeesh It isn\u2019t real\n\nhttps://t.co/SY96aQXKrU""","""This shit is Awful... lmao https://t.co/DktFYVPkfp""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@tabodell Not really\n\nhttps://t.co/SY96aQXKrU""","""Really? Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/QK7jvMTidA""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@Dreddmarc https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/2fuc0Y07J2""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@irecord216 https://t.co/SY96aQXKrU""","""Stop playin \ud83d\ude02\ud83d\ude02\ud83d\ude02 https://t.co/t2enaMDUWt""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@ConstantBattle1 No and no. \n\nhttps://t.co/SY96aQXKrU""","""Is this site credible and, is this story true? https://t.co/YpY3id89fl""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@Killa6lak46 https://t.co/SY96aQXKrU""","""Wow just wow https://t.co/tC4Y9tvTMv""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@khalfani_El https://t.co/SY96aQXKrU""","""The color of crime...! https://t.co/jdaGRTU7dI""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@AntonioBlaq It didn\u2019t happen \n\nhttps://t.co/SY96aQXKrU""","""How about this for a headline?  Can you explain this?\nhttps://t.co/7NBlN8Iq1Z https://t.co/7NBlN8Iq1Z""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@Siblings101HQ Fiction \nhttps://t.co/SY96aQXKrU""","""#Police in #America..no words!! https://t.co/bF6UHxMf0f""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@messageblackman https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/j1L77qdwT3""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
